gene_id,Int-01_S42_L005,Int-02_S43_L005,Int-03_S44_L005,Int-04_S45_L005,Liv-01_S38_L005,Liv-02_S39_L005,Liv-03_S40_L005,Liv-04_S41_L005
Smp_048430,740.1659935898042,807.2446516446769,872.6006526614901,895.4457150391676,613.9860223446669,676.693995835175,647.7733931938806,691.9740527348739
Smp_048520,99.92498452082255,81.59873735036444,127.23789894794005,119.42448165506433,84.0773652219724,129.73857299460596,139.15132150090767,117.99557546635133
Smp_048540,32.44986610727743,46.62784991449397,48.69598601711286,34.7330165769709,47.57008821769491,53.202148638075826,45.58405359512493,43.33170850459229
Smp_048550,30.904634387883263,29.14240619655873,30.631346043022607,38.06357981037907,49.7826504603784,47.601922465646794,52.7815357417236,41.99842516598945
Smp_048560,57.68865085738209,58.28481239311746,88.75236161183473,78.03033861127709,32.08215251891052,72.80294024157745,33.588250017460474,47.99820018970223
Smp_048620,81.38220388809259,67.02753425208508,62.04811121535348,72.32080163972023,79.65224073660544,82.13665052895917,95.96642862131564,78.66371697756755
Smp_048650,144.73670438325328,122.39810602554667,88.75236161183473,76.12715962075814,97.35273867807331,123.20497579343875,81.5714643281183,52.66469187481217
Smp_048660,461.50920685905675,300.16678382455495,349.51151254218104,442.4891152956567,367.28533228545837,211.87522352356513,328.6850180280061,544.6462438192601
Smp_048760,103.53052519940893,104.91266230761143,109.1732589738498,89.44941255439082,111.73439325551595,104.53755521867531,93.56726790578276,99.32960872591157
Smp_048830,134.95023682709027,119.4838654058908,102.88990593938362,112.76335518824798,116.15951774088292,163.33993002918018,91.16810719024986,87.99670034778742
Smp_048880,134.95023682709027,110.74114354692318,157.0838258616544,149.39955075573783,160.4107625945526,168.9401562016092,134.3530000698419,119.32885880495417
Smp_048930,35.540329546065756,32.0566468162146,31.416765172330877,29.499274353043777,34.29471476159401,69.06945612662476,50.382375026190715,28.665591779961055
